1113	1193
1110	1193
1110	1196
1105	1196
1105	1197
1104	1197
1104	1198
1103	1198
1103	1210
1104	1210
1104	1214
1103	1214
1103	1230
1102	1230
1102	1242
1101	1242
1101	1246
1100	1246
1100	1250
1099	1250
1099	1251
1098	1251
1098	1256
1097	1256
1097	1257
1096	1257
1096	1258
1097	1258
1097	1260
1096	1260
1096	1261
1095	1261
1095	1264
1094	1264
1094	1265
1093	1265
1093	1266
1084	1266
1084	1267
1083	1267
1083	1288
1082	1288
1082	1304
1081	1304
1081	1308
1079	1308
1079	1315
1078	1315
1078	1320
1077	1320
1077	1326
1076	1326
1076	1329
1074	1329
1074	1330
1073	1330
1073	1332
1072	1332
1072	1335
1071	1335
1071	1336
1070	1336
1070	1337
1069	1337
1069	1338
1063	1338
1063	1342
1062	1342
1062	1361
1061	1361
1061	1366
1060	1366
1060	1373
1059	1373
1059	1377
1058	1377
1058	1383
1057	1383
1057	1393
1056	1393
1056	1400
1055	1400
1055	1402
1054	1402
1054	1403
1052	1403
1052	1408
1050	1408
1050	1410
1049	1410
1049	1411
1048	1411
1048	1412
1041	1412
1041	1420
1040	1420
1040	1425
1039	1425
1039	1434
1038	1434
1038	1435
1037	1435
1037	1440
1036	1440
1036	1445
1035	1445
1035	1448
1034	1448
1034	1450
1032	1450
1032	1456
1031	1456
1031	1458
1030	1458
1030	1459
1031	1459
1031	1460
1030	1460
1030	1461
1029	1461
1029	1466
1027	1466
1027	1467
1026	1467
1026	1468
1024	1468
1024	1469
1022	1469
1022	1471
1018	1471
1018	1472
1019	1472
1019	1473
1018	1473
1018	1485
1017	1485
1017	1487
1016	1487
1016	1493
1015	1493
1015	1505
1013	1505
1013	1506
1012	1506
1012	1507
1011	1507
1011	1509
1010	1509
1010	1513
1009	1513
1009	1514
1008	1514
1008	1518
1006	1518
1006	1519
1004	1519
1004	1520
1000	1520
1000	1522
999	1522
999	1533
998	1533
998	1537
997	1537
997	1538
995	1538
995	1541
994	1541
994	1544
993	1544
993	1550
992	1550
992	1553
991	1553
991	1555
990	1555
990	1561
989	1561
989	1566
988	1566
988	1570
987	1570
987	1572
986	1572
986	1573
985	1573
985	1574
984	1574
984	1588
983	1588
983	1589
981	1589
981	1591
980	1591
980	1592
978	1592
978	1598
977	1598
977	1603
978	1603
978	1604
977	1604
977	1605
978	1605
978	1607
979	1607
979	1608
977	1608
977	1607
976	1607
976	1608
974	1608
974	1609
973	1609
973	1611
974	1611
974	1613
973	1613
973	1616
972	1616
972	1625
973	1625
973	1628
971	1628
971	1629
970	1629
970	1634
968	1634
968	1635
967	1635
967	1640
966	1640
966	1647
964	1647
964	1648
963	1648
963	1655
962	1655
962	1661
961	1661
961	1670
959	1670
959	1671
958	1671
958	1679
957	1679
957	1681
955	1681
955	1686
954	1686
954	1687
953	1687
953	1692
952	1692
952	1697
950	1697
950	1702
949	1702
949	1704
948	1704
948	1706
947	1706
947	1713
945	1713
945	1717
944	1717
944	1718
943	1718
943	1719
942	1719
942	1723
941	1723
941	1729
939	1729
939	1730
940	1730
940	1731
939	1731
939	1732
938	1732
938	1733
937	1733
937	1734
936	1734
936	1736
935	1736
935	1744
932	1744
932	1745
931	1745
931	1746
930	1746
930	1750
929	1750
929	1752
927	1752
927	1754
926	1754
926	1755
924	1755
924	1760
921	1760
921	1762
920	1762
920	1763
919	1763
919	1764
918	1764
918	1765
916	1765
916	1768
915	1768
915	1769
914	1769
914	1775
913	1775
913	1785
914	1785
914	1787
915	1787
915	1788
914	1788
914	1790
911	1790
911	1789
909	1789
909	1786
908	1786
908	1785
909	1785
909	1783
908	1783
908	1771
909	1771
909	1762
912	1762
912	1761
913	1761
913	1746
917	1746
917	1745
918	1745
918	1743
917	1743
917	1742
919	1742
919	1740
920	1740
920	1733
921	1733
921	1730
923	1730
923	1722
924	1722
924	1720
923	1720
923	1719
924	1719
924	1717
925	1717
925	1715
926	1715
926	1712
925	1712
925	1710
927	1710
927	1709
928	1709
928	1703
929	1703
929	1702
928	1702
928	1699
930	1699
930	1698
931	1698
931	1689
932	1689
932	1688
933	1688
933	1683
934	1683
934	1678
935	1678
935	1672
936	1672
936	1662
938	1662
938	1660
939	1660
939	1649
940	1649
940	1648
939	1648
939	1647
940	1647
940	1641
941	1641
941	1640
942	1640
942	1639
941	1639
941	1638
942	1638
942	1635
941	1635
941	1634
942	1634
942	1630
941	1630
941	1628
939	1628
939	1626
943	1626
943	1625
944	1625
944	1618
945	1618
945	1615
944	1615
944	1610
945	1610
945	1609
946	1609
946	1608
947	1608
947	1600
946	1600
946	1597
942	1597
942	1594
949	1594
949	1582
950	1582
950	1570
949	1570
949	1568
951	1568
951	1567
952	1567
952	1557
954	1557
954	1546
955	1546
955	1535
954	1535
954	1531
955	1531
955	1520
956	1520
956	1515
957	1515
957	1503
951	1503
951	1488
952	1488
952	1463
954	1463
954	1458
955	1458
955	1452
956	1452
956	1451
957	1451
957	1450
956	1450
956	1440
954	1440
954	1439
951	1439
951	1437
949	1437
949	1435
950	1435
950	1434
949	1434
949	1406
950	1406
950	1405
951	1405
951	1399
952	1399
952	1397
953	1397
953	1394
954	1394
954	1393
955	1393
955	1383
954	1383
954	1382
947	1382
947	1377
946	1377
946	1361
947	1361
947	1359
946	1359
946	1358
948	1358
948	1357
949	1357
949	1351
950	1351
950	1347
952	1347
952	1344
953	1344
953	1341
954	1341
954	1340
955	1340
955	1331
956	1331
956	1330
954	1330
954	1329
953	1329
953	1328
952	1328
952	1325
951	1325
951	1315
950	1315
950	1311
951	1311
951	1304
952	1304
952	1300
954	1300
954	1294
955	1294
955	1290
956	1290
956	1289
957	1289
957	1277
955	1277
955	1276
954	1276
954	1277
952	1277
952	1276
951	1276
951	1274
950	1274
950	1272
949	1272
949	1271
950	1271
950	1267
951	1267
951	1248
952	1248
952	1247
954	1247
954	1242
955	1242
955	1237
956	1237
956	1236
957	1236
957	1226
959	1226
959	1225
960	1225
960	1222
961	1222
961	1215
960	1215
960	1214
955	1214
955	1208
954	1208
954	1200
955	1200
955	1189
956	1189
956	1181
957	1181
957	1179
959	1179
959	1177
960	1177
960	1176
959	1176
959	1175
960	1175
960	1173
961	1173
961	1168
962	1168
962	1164
963	1164
963	1163
965	1163
965	1159
966	1159
966	1157
965	1157
965	1153
966	1153
966	1152
965	1152
965	1151
964	1151
964	1149
963	1149
963	1147
962	1147
962	1144
961	1144
961	1143
962	1143
962	1132
964	1132
964	1131
965	1131
965	1122
966	1122
966	1121
967	1121
967	1116
970	1116
970	1110
971	1110
971	1106
972	1106
972	1105
973	1105
973	1100
975	1100
975	1099
976	1099
976	1087
975	1087
975	1086
972	1086
972	1082
973	1082
973	1081
974	1081
974	1080
975	1080
975	1076
976	1076
976	1074
977	1074
977	1069
978	1069
978	1064
980	1064
980	1063
982	1063
982	1059
983	1059
983	1053
986	1053
986	1039
987	1039
987	1037
991	1037
991	1035
992	1035
992	1033
993	1033
993	1029
994	1029
994	1018
989	1018
989	1017
988	1017
988	1016
989	1016
989	1011
991	1011
991	1005
992	1005
992	1001
993	1001
993	1000
994	1000
994	990
996	990
996	985
998	985
998	979
999	979
999	974
1001	974
1001	973
1002	973
1002	969
1004	969
1004	965
1005	965
1005	964
1006	964
1006	963
1007	963
1007	956
1008	956
1008	954
1009	954
1009	953
1010	953
1010	952
1009	952
1009	944
1007	944
1007	928
1008	928
1008	927
1009	927
1009	922
1012	922
1012	919
1013	919
1013	918
1012	918
1012	917
1014	917
1014	912
1015	912
1015	911
1017	911
1017	906
1018	906
1018	905
1019	905
1019	901
1020	901
1020	900
1021	900
1021	896
1022	896
1022	895
1023	895
1023	892
1024	892
1024	890
1028	890
1028	876
1025	876
1025	874
1026	874
1026	864
1027	864
1027	863
1028	863
1028	859
1029	859
1029	858
1030	858
1030	854
1031	854
1031	853
1033	853
1033	848
1034	848
1034	847
1035	847
1035	844
1036	844
1036	843
1038	843
1038	842
1039	842
1039	838
1040	838
1040	829
1041	829
1041	827
1043	827
1043	826
1044	826
1044	825
1043	825
1043	822
1044	822
1044	820
1045	820
1045	819
1046	819
1046	811
1045	811
1045	800
1046	800
1046	798
1045	798
1045	796
1046	796
1046	791
1048	791
1048	790
1049	790
1049	784
1050	784
1050	783
1051	783
1051	780
1054	780
1054	774
1055	774
1055	773
1056	773
1056	772
1057	772
1057	771
1058	771
1058	770
1059	770
1059	769
1060	769
1060	762
1061	762
1061	752
1060	752
1060	743
1061	743
1061	739
1062	739
1062	738
1065	738
1065	733
1066	733
1066	731
1067	731
1067	729
1066	729
1066	728
1067	728
1067	727
1070	727
1070	722
1071	722
1071	717
1072	717
1072	712
1074	712
1074	711
1075	711
1075	708
1076	708
1076	707
1077	707
1077	706
1078	706
1078	698
1077	698
1077	697
1076	697
1076	691
1077	691
1077	684
1078	684
1078	680
1080	680
1080	675
1081	675
1081	674
1082	674
1082	671
1083	671
1083	670
1085	670
1085	667
1086	667
1086	665
1087	665
1087	664
1088	664
1088	661
1090	661
1090	660
1091	660
1091	657
1092	657
1092	654
1093	654
1093	649
1095	649
1095	648
1096	648
1096	638
1097	638
1097	636
1098	636
1098	632
1099	632
1099	628
1101	628
1101	627
1102	627
1102	623
1103	623
1103	622
1104	622
1104	617
1107	617
1107	615
1108	615
1108	613
1109	613
1109	612
1111	612
1111	611
1112	611
1112	606
1113	606
1113	604
1114	604
1114	602
1117	602
1117	599
1118	599
1118	597
1119	597
1119	596
1122	596
1122	584
1123	584
1123	583
1124	583
1124	582
1125	582
1125	576
1126	576
1126	575
1128	575
1128	572
1129	572
1129	570
1130	570
1130	565
1132	565
1132	564
1133	564
1133	559
1134	559
1134	554
1135	554
1135	546
1134	546
1134	544
1133	544
1133	540
1125	540
1125	541
1124	541
1124	544
1123	544
1123	547
1121	547
1121	548
1120	548
1120	554
1119	554
1119	555
1118	555
1118	556
1117	556
1117	557
1116	557
1116	558
1115	558
1115	559
1116	559
1116	560
1115	560
1115	561
1114	561
1114	562
1113	562
1113	563
1111	563
1111	564
1110	564
1110	566
1109	566
1109	567
1107	567
1107	568
1105	568
1105	571
1104	571
1104	573
1103	573
1103	574
1102	574
1102	577
1101	577
1101	579
1100	579
1100	580
1099	580
1099	584
1098	584
1098	587
1097	587
1097	588
1096	588
1096	589
1095	589
1095	590
1094	590
1094	596
1092	596
1092	598
1091	598
1091	599
1090	599
1090	600
1089	600
1089	603
1088	603
1088	605
1085	605
1085	606
1084	606
1084	610
1083	610
1083	612
1082	612
1082	613
1081	613
1081	614
1078	614
1078	616
1077	616
1077	617
1076	617
1076	620
1075	620
1075	621
1074	621
1074	625
1073	625
1073	629
1072	629
1072	632
1071	632
1071	636
1068	636
1068	637
1067	637
1067	639
1066	639
1066	642
1063	642
1063	645
1062	645
1062	648
1061	648
1061	650
1060	650
1060	652
1058	652
1058	655
1057	655
1057	656
1056	656
1056	657
1055	657
1055	658
1053	658
1053	660
1052	660
1052	661
1045	661
1045	665
1044	665
1044	668
1042	668
1042	671
1041	671
1041	673
1040	673
1040	677
1039	677
1039	678
1038	678
1038	679
1037	679
1037	680
1036	680
1036	685
1035	685
1035	687
1033	687
1033	689
1032	689
1032	690
1031	690
1031	692
1030	692
1030	693
1029	693
1029	694
1027	694
1027	695
1026	695
1026	698
1025	698
1025	699
1024	699
1024	701
1023	701
1023	703
1022	703
1022	704
1021	704
1021	707
1020	707
1020	709
1019	709
1019	710
1016	710
1016	713
1015	713
1015	715
1014	715
1014	717
1013	717
1013	718
1012	718
1012	719
1005	719
1005	720
1003	720
1003	721
1001	721
1001	726
1000	726
1000	730
999	730
999	734
998	734
998	736
997	736
997	737
996	737
996	741
995	741
995	742
994	742
994	746
990	746
990	747
989	747
989	750
988	750
988	752
987	752
987	754
985	754
985	756
984	756
984	758
983	758
983	760
982	760
982	761
981	761
981	762
980	762
980	763
979	763
979	765
978	765
978	764
977	764
977	767
976	767
976	768
974	768
974	770
973	770
973	771
972	771
972	772
971	772
971	773
969	773
969	774
968	774
968	776
967	776
967	777
963	777
963	778
962	778
962	779
961	779
961	782
960	782
960	784
958	784
958	789
957	789
957	792
956	792
956	794
953	794
953	798
952	798
952	800
951	800
951	803
950	803
950	804
948	804
948	806
947	806
947	808
945	808
945	810
943	810
943	811
942	811
942	812
941	812
941	813
940	813
940	814
939	814
939	815
937	815
937	818
936	818
936	819
935	819
935	820
929	820
929	821
928	821
928	824
927	824
927	826
926	826
926	836
921	836
921	839
920	839
920	840
919	840
919	841
917	841
917	842
916	842
916	846
915	846
915	847
914	847
914	848
913	848
913	851
911	851
911	853
909	853
909	855
908	855
908	856
907	856
907	857
906	857
906	858
905	858
905	861
904	861
904	862
897	862
897	863
895	863
895	866
894	866
894	869
893	869
893	873
890	873
890	877
889	877
889	879
888	879
888	883
885	883
885	885
884	885
884	888
883	888
883	891
882	891
882	892
881	892
881	893
879	893
879	897
878	897
878	899
875	899
875	900
874	900
874	903
873	903
873	904
872	904
872	907
869	907
869	908
866	908
866	909
859	909
859	910
858	910
858	913
857	913
857	915
856	915
856	917
855	917
855	920
854	920
854	921
853	921
853	926
852	926
852	929
851	929
851	930
850	930
850	931
848	931
848	933
847	933
847	934
846	934
846	935
845	935
845	938
843	938
843	940
842	940
842	943
840	943
840	944
839	944
839	945
838	945
838	946
837	946
837	949
836	949
836	950
835	950
835	951
834	951
834	952
832	952
832	956
827	956
827	957
821	957
821	963
820	963
820	966
819	966
819	967
818	967
818	968
816	968
816	972
815	972
815	974
814	974
814	977
812	977
812	978
811	978
811	980
810	980
810	981
809	981
809	983
808	983
808	985
807	985
807	986
806	986
806	987
805	987
805	988
